timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,etime
0.10808061007036707,32.66282903527244,24,0,24_0,0,2,0.13421087329858503
0.13421087329858503,27.178311907909567,10,1,24_0-10_1,0,2,0.16034113652680299
0.15596343427843015,32.66282903527244,24,0,24_0,0,2,0.1777060838047578
0.16034113652680299,197.49152459173834,9,2,24_0-10_1-9_2,0,2,0.18647139975502094
0.1777060838047578,27.178311907909567,10,1,24_0-10_1,0,2,0.19944873333108545
0.18647139975502094,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,0.2126016629832389
0.19944873333108545,197.49152459173834,9,2,24_0-10_1-9_2,0,2,0.2211913828574131
0.2126016629832389,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,0.23873192621145686
0.2211913828574131,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,0.24293403238374076
0.23873192621145686,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,0.2648621894396748
0.24293403238374076,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,0.26467668191006843
0.2562085157042464,220.90005536889026,25,0,25_0,0,3,0.43292855999935864
0.26467668191006843,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,0.2866048389660025
0.2781631605668696,278.02047917852803,24,0,24_0,0,1,0.5005795439096921
0.28786752377008595,278.02047917852803,24,0,24_0,0,1,0.5185074635506836
0.334953238239906,47.021352898777316,27,0,27_0,0,0,0.37257032055892786
0.37257032055892786,9.05121256704966,11,1,27_0-11_1,0,0,0.4101874028779497
